316666.821821047400	4158075.329209716530	5.0000	0
316666.821821047400	4158075.329209716530	5.0000	0
316666.821821047400	4158075.329209716530	5.0000	0
316666.821821047400	4158075.329209716530	5.0000	0
316666.821821047400	4158075.329209716530	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.836953587946	4158075.347378257200	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
316666.852086126222	4158075.365546798340	5.0000	0
