63.000000	316694.887271	4158129.590523	5.000000	0.000000
64.000000	316694.845443	4158129.458063	5.000000	0.000000
65.000000	316694.803995	4158129.326806	5.000000	0.000000
66.000000	316694.763685	4158129.199155	5.000000	0.000000
67.000000	316694.725274	4158129.077517	5.000000	0.000000
68.000000	316694.689521	4158128.964295	5.000000	0.000000
69.000000	316694.657185	4158128.861894	5.000000	0.000000
70.000000	316694.605802	4158128.699175	5.000000	0.000000
71.000000	316694.558071	4158128.550975	5.000000	0.000000
72.000000	316694.516409	4158128.427088	5.000000	0.000000
73.000000	316694.454562	4158128.243183	5.000000	0.000000
74.000000	316694.418010	4158128.134494	5.000000	0.000000
75.000000	316694.378741	4158128.017725	5.000000	0.000000
76.000000	316694.337531	4158127.895186	5.000000	0.000000
77.000000	316694.295157	4158127.769183	5.000000	0.000000
78.000000	316694.252394	4158127.642027	5.000000	0.000000
79.000000	316694.210020	4158127.516025	5.000000	0.000000
80.000000	316694.168810	4158127.393485	5.000000	0.000000
81.000000	316694.129541	4158127.276716	5.000000	0.000000
82.000000	316694.092989	4158127.168028	5.000000	0.000000
83.000000	316694.031142	4158126.984122	5.000000	0.000000
84.000000	316693.971618	4158126.802828	5.000000	0.000000
85.000000	316693.936791	4158126.641604	5.000000	0.000000
86.000000	316693.896139	4158126.453410	5.000000	0.000000
87.000000	316693.872113	4158126.342187	5.000000	0.000000
88.000000	316693.846301	4158126.222696	5.000000	0.000000
89.000000	316693.819214	4158126.097299	5.000000	0.000000
90.000000	316693.791361	4158125.968358	5.000000	0.000000
91.000000	316693.763253	4158125.838237	5.000000	0.000000
92.000000	316693.735401	4158125.709297	5.000000	0.000000
93.000000	316693.708313	4158125.583900	5.000000	0.000000
94.000000	316693.682502	4158125.464409	5.000000	0.000000
95.000000	316693.658476	4158125.353185	5.000000	0.000000
96.000000	316693.617823	4158125.164992	5.000000	0.000000
97.000000	316693.580118	4158124.978847	5.000000	0.000000
98.000000	316693.576289	4158124.805484	5.000000	0.000000
99.000000	316693.574209	4158124.711287	5.000000	0.000000
100.000000	316693.571820	4158124.603121	5.000000	0.000000
101.000000	316693.569179	4158124.483523	5.000000	0.000000
102.000000	316693.566342	4158124.355036	5.000000	0.000000
103.000000	316693.563364	4158124.220198	5.000000	0.000000
104.000000	316693.560302	4158124.081549	5.000000	0.000000
105.000000	316693.557212	4158123.941631	5.000000	0.000000
106.000000	316693.554150	4158123.802983	5.000000	0.000000
107.000000	316693.551172	4158123.668145	5.000000	0.000000
108.000000	316693.548335	4158123.539657	5.000000	0.000000
109.000000	316693.545693	4158123.420060	5.000000	0.000000
110.000000	316693.543305	4158123.311893	5.000000	0.000000
111.000000	316693.539509	4158123.140012	5.000000	0.000000
112.000000	316693.541229	4158122.979936	5.000000	0.000000
113.000000	316693.552468	4158122.839442	5.000000	0.000000
114.000000	316693.560234	4158122.742361	5.000000	0.000000
115.000000	316693.569152	4158122.630881	5.000000	0.000000
116.000000	316693.579012	4158122.507622	5.000000	0.000000
117.000000	316693.589605	4158122.375199	5.000000	0.000000
118.000000	316693.600721	4158122.236232	5.000000	0.000000
119.000000	316693.612152	4158122.093338	5.000000	0.000000
120.000000	316693.623688	4158121.949134	5.000000	0.000000
121.000000	316693.635118	4158121.806240	5.000000	0.000000
122.000000	316693.646235	4158121.667273	5.000000	0.000000
123.000000	316693.656828	4158121.534850	5.000000	0.000000
124.000000	316693.666688	4158121.411590	5.000000	0.000000
125.000000	316693.675606	4158121.300111	5.000000	0.000000
126.000000	316693.689777	4158121.122966	5.000000	0.000000
127.000000	316693.706245	4158120.960433	5.000000	0.000000
128.000000	316693.726756	4158120.822307	5.000000	0.000000
129.000000	316693.740929	4158120.726863	5.000000	0.000000
130.000000	316693.757203	4158120.617263	5.000000	0.000000
131.000000	316693.775198	4158120.496081	5.000000	0.000000
132.000000	316693.794530	4158120.365891	5.000000	0.000000
133.000000	316693.814818	4158120.229267	5.000000	0.000000
134.000000	316693.835679	4158120.088781	5.000000	0.000000
135.000000	316693.856731	4158119.947009	5.000000	0.000000
136.000000	316693.877592	4158119.806524	5.000000	0.000000
137.000000	316693.897879	4158119.669900	5.000000	0.000000
138.000000	316693.917212	4158119.539710	5.000000	0.000000
139.000000	316693.935206	4158119.418528	5.000000	0.000000
140.000000	316693.951481	4158119.308928	5.000000	0.000000
141.000000	316693.977342	4158119.134769	5.000000	0.000000
142.000000	316694.009524	4158118.977239	5.000000	0.000000
143.000000	316694.052759	4158118.847618	5.000000	0.000000
144.000000	316694.082634	4158118.758051	5.000000	0.000000
145.000000	316694.116940	4158118.655200	5.000000	0.000000
146.000000	316694.154872	4158118.541479	5.000000	0.000000
147.000000	316694.195623	4158118.419305	5.000000	0.000000
148.000000	316694.238388	4158118.291093	5.000000	0.000000
149.000000	316694.282361	4158118.159258	5.000000	0.000000
150.000000	316694.326738	4158118.026215	5.000000	0.000000
151.000000	316694.370711	4158117.894380	5.000000	0.000000
152.000000	316694.413476	4158117.766168	5.000000	0.000000
153.000000	316694.454227	4158117.643994	5.000000	0.000000
154.000000	316694.492158	4158117.530274	5.000000	0.000000
155.000000	316694.526464	4158117.427422	5.000000	0.000000
156.000000	316694.580978	4158117.263987	5.000000	0.000000
157.000000	316694.639590	4158117.116349	5.000000	0.000000
158.000000	316694.705549	4158116.995233	5.000000	0.000000
159.000000	316694.751127	4158116.911542	5.000000	0.000000
160.000000	316694.803464	4158116.815439	5.000000	0.000000
161.000000	316694.861332	4158116.709180	5.000000	0.000000
162.000000	316694.923502	4158116.595022	5.000000	0.000000
163.000000	316694.988745	4158116.475222	5.000000	0.000000
164.000000	316695.055831	4158116.352037	5.000000	0.000000
165.000000	316695.123531	4158116.227724	5.000000	0.000000
166.000000	316695.190617	4158116.104539	5.000000	0.000000
167.000000	316695.255860	4158115.984739	5.000000	0.000000
168.000000	316695.318030	4158115.870581	5.000000	0.000000
169.000000	316695.375898	4158115.764323	5.000000	0.000000
170.000000	316695.428235	4158115.668219	5.000000	0.000000
171.000000	316695.511402	4158115.515508	5.000000	0.000000
172.000000	316695.601560	4158115.388493	5.000000	0.000000
173.000000	316695.704208	4158115.305166	5.000000	0.000000
174.000000	316695.856585	4158115.181470	5.000000	0.000000
175.000000	316695.946641	4158115.108365	5.000000	0.000000
176.000000	316696.043391	4158115.029826	5.000000	0.000000
177.000000	316696.144923	4158114.947405	5.000000	0.000000
178.000000	316696.249324	4158114.862655	5.000000	0.000000
179.000000	316696.354681	4158114.777129	5.000000	0.000000
180.000000	316696.459082	4158114.692379	5.000000	0.000000
181.000000	316696.560614	4158114.609958	5.000000	0.000000
182.000000	316696.657364	4158114.531419	5.000000	0.000000
183.000000	316696.747420	4158114.458314	5.000000	0.000000
