316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.888525336631	4158134.008344650270	5.0000	0
316705.903249298222	4158134.008019506000	5.0000	0
316705.903249298222	4158134.008019506000	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.903657688992	4158134.026513256600	5.0000	0
316705.918381652852	4158134.026188112800	5.0000	0
316705.918381652852	4158134.026188112800	5.0000	0
316705.918381652852	4158134.026188112800	5.0000	0
316705.918381652852	4158134.026188112800	5.0000	0
316705.918381652852	4158134.026188112800	5.0000	0
316705.918381652852	4158134.026188112800	5.0000	0
316705.918381652852	4158134.026188112800	5.0000	0
316705.918381652852	4158134.026188112800	5.0000	0
316705.933105614385	4158134.025862968990	5.0000	0
316705.933105614385	4158134.025862968990	5.0000	0
316705.933105614385	4158134.025862968990	5.0000	0
316705.933105614385	4158134.025862968990	5.0000	0
316705.933105614385	4158134.025862968990	5.0000	0
316705.933105614385	4158134.025862968990	5.0000	0
316705.933105614385	4158134.025862968990	5.0000	0
316705.933105614385	4158134.025862968990	5.0000	0
316705.947829575976	4158134.025537824730	5.0000	0
316705.947829575976	4158134.025537824730	5.0000	0
316705.948237966629	4158134.044031574860	5.0000	0
316705.948237966629	4158134.044031574860	5.0000	0
316705.948237966629	4158134.044031574860	5.0000	0
316705.948237966629	4158134.044031574860	5.0000	0
316705.962961925950	4158134.043706430590	5.0000	0
316705.962961925950	4158134.043706430590	5.0000	0
316705.962961925950	4158134.043706430590	5.0000	0
316705.962961925950	4158134.043706430590	5.0000	0
316705.962961925950	4158134.043706430590	5.0000	0
316705.962961925950	4158134.043706430590	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.977685889694	4158134.043381286790	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316706.007133812876	4158134.042730999180	5.0000	0
316706.007133812876	4158134.042730999180	5.0000	0
316706.007133812876	4158134.042730999180	5.0000	0
316706.007133812876	4158134.042730999180	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992409851285	4158134.043056142980	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.992001460748	4158134.024562393320	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316706.006317031686	4158134.005743499380	5.0000	0
316706.006317031686	4158134.005743499380	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316705.991593070095	4158134.006068643180	5.0000	0
316706.006317031686	4158134.005743499380	5.0000	0
316706.006317031686	4158134.005743499380	5.0000	0
316706.006317031686	4158134.005743499380	5.0000	0
316706.006317031686	4158134.005743499380	5.0000	0
316706.006317031686	4158134.005743499380	5.0000	0
316706.006317031686	4158134.005743499380	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.006725422281	4158134.024237249980	5.0000	0
316706.021449386142	4158134.023912106180	5.0000	0
316706.021449386142	4158134.023912106180	5.0000	0
316706.021449386142	4158134.023912106180	5.0000	0
316706.021449386142	4158134.023912106180	5.0000	0
316706.021449386142	4158134.023912106180	5.0000	0
316706.021449386142	4158134.023912106180	5.0000	0
316706.036581738153	4158134.042080712040	5.0000	0
316706.036581738153	4158134.042080712040	5.0000	0
316706.036581738153	4158134.042080712040	5.0000	0
316706.036581738153	4158134.042080712040	5.0000	0
316706.051305697415	4158134.041755568240	5.0000	0
316706.051305697415	4158134.041755568240	5.0000	0
316706.051305697415	4158134.041755568240	5.0000	0
316706.051305697415	4158134.041755568240	5.0000	0
316706.066029659006	4158134.041430424900	5.0000	0
316706.066029659006	4158134.041430424900	5.0000	0
316706.066438049427	4158134.059924175500	5.0000	0
316706.066438049427	4158134.059924175500	5.0000	0
316706.081162013171	4158134.059599031230	5.0000	0
316706.081162013171	4158134.059599031230	5.0000	0
316706.081162013171	4158134.059599031230	5.0000	0
316706.081162013171	4158134.059599031230	5.0000	0
316706.081162013171	4158134.059599031230	5.0000	0
316706.081162013171	4158134.059599031230	5.0000	0
316706.095885974704	4158134.059273887890	5.0000	0
316706.095885974704	4158134.059273887890	5.0000	0
316706.095885974704	4158134.059273887890	5.0000	0
316706.095885974704	4158134.059273887890	5.0000	0
316706.096294365008	4158134.077767637090	5.0000	0
316706.096294365008	4158134.077767637090	5.0000	0
316706.096294365008	4158134.077767637090	5.0000	0
316706.096294365008	4158134.077767637090	5.0000	0
316706.096294365008	4158134.077767637090	5.0000	0
316706.096294365008	4158134.077767637090	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.111018326482	4158134.077442493290	5.0000	0
316706.125742287957	4158134.077117349950	5.0000	0
316706.125742287957	4158134.077117349950	5.0000	0
316706.125742287957	4158134.077117349950	5.0000	0
316706.125742287957	4158134.077117349950	5.0000	0
316706.126150678261	4158134.095611100090	5.0000	0
316706.126150678261	4158134.095611100090	5.0000	0
